Date,Length,Weight,Place,Method,Killed,Sex,River,Species,Name,Year,Month,Week,Weekday
2015-06-20,68,4.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Inge Dahl,2015,6,25,Saturday
2015-06-20,70,4,Lower,Fly,TRUE,NA,Karup,Seatrout,Catrine Christiansen,2015,6,25,Saturday
2015-06-20,86,8.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Maria Bertelsen-Danielsen,2015,6,25,Saturday
2015-06-20,78,6.45,Lower,Fly,TRUE,NA,Karup,Seatrout,Univ.Prof. Christoffer Andersen,2015,6,25,Saturday
2015-06-20,77,6.3,Middle,Fly,TRUE,NA,Karup,Seatrout,Nicolai Carlsen,2015,6,25,Saturday
2015-06-20,60,3.25,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Ditte Bertelsen,2015,6,25,Saturday
2015-06-21,68,4,Lower,Worm,TRUE,NA,Karup,Seatrout,Hr Jarl Thygesen,2015,6,25,Sunday
2015-06-21,50,1.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Mads Gregersen-Hansen,2015,6,25,Sunday
2015-06-21,64,3.1,Lower,Fly,TRUE,NA,Karup,Seatrout,Mads Gregersen-Hansen,2015,6,25,Sunday
2015-06-21,72,5.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Gundhild Thorsen,2015,6,25,Sunday
2015-06-21,75,5.5,Middle,Worm,TRUE,NA,Karup,Seatrout,Gundhild Thorsen,2015,6,25,Sunday
2015-06-21,58,2.58,Lower,Fly,TRUE,NA,Karup,Seatrout,Fru Lona Andreasen,2015,6,25,Sunday
2015-06-21,66,4,Upper,Worm,TRUE,NA,Karup,Seatrout,Gunhild Jeppesen,2015,6,25,Sunday
2015-06-21,66,4,Middle,Worm,TRUE,NA,Karup,Seatrout,Dr. Henriette Bruun,2015,6,25,Sunday
2015-06-21,47,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Berit Jepsen-Johnsen,2015,6,25,Sunday
2015-06-21,71,4.25,Lower,Fly,TRUE,NA,Karup,Seatrout,Werner Schmidt,2015,6,25,Sunday
2015-06-21,67,4.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Grete Danielsen-Christiansen,2015,6,25,Sunday
2015-06-21,47,1.4,Lower,Worm,TRUE,NA,Karup,Seatrout,Oliver Dam,2015,6,25,Sunday
2015-06-21,50,1.6,Lower,Worm,TRUE,NA,Karup,Seatrout,Nils Paulsen,2015,6,25,Sunday
2015-06-21,74,5.1,Lower,Fly,TRUE,NA,Karup,Seatrout,Agnete Jessen,2015,6,25,Sunday
2015-06-22,77,5,Lower,Spin,TRUE,NA,Karup,Seatrout,Kenny Mortensen,2015,6,26,Monday
2015-06-22,80,6.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Inger Madsen,2015,6,26,Monday
2015-06-24,88,9.6,Upper,Fly,TRUE,NA,Karup,Seatrout,Tommy Toft,2015,6,26,Wednesday
2015-06-24,91,8.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Jens Kristensen,2015,6,26,Wednesday
2015-06-24,70,4,Middle,Fly,TRUE,NA,Karup,Seatrout,Prof. Paul Rasmussen,2015,6,26,Wednesday
2015-06-24,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Rosa Holm,2015,6,26,Wednesday
2015-06-24,45,1.07557196345872,Upper,Spin,TRUE,NA,Karup,Seatrout,Peder Thorsen-Carlsen,2015,6,26,Wednesday
2015-06-25,45,1.07,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,6,26,Thursday
2015-06-25,51,1.65,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,6,26,Thursday
2015-06-25,71,5.3,Middle,Worm,TRUE,NA,Karup,Seatrout,Hr Jarl Thygesen,2015,6,26,Thursday
2015-06-25,69,4.9,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Nanni Nielsen,2015,6,26,Thursday
2015-06-25,80,6.7,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Nanni Nielsen,2015,6,26,Thursday
2015-06-25,44,1,Lower,Fly,TRUE,NA,Karup,Seatrout,Heidi Bruun,2015,6,26,Thursday
2015-06-25,50,1.4754073572822,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Thursday
2015-06-25,65,3.24146996394899,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Thursday
2015-06-25,70,4.04851778838236,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Thursday
2015-06-25,79,6.1,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Thursday
2015-06-25,46,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Helge Andreasen,2015,6,26,Thursday
2015-06-25,77,6.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Michael Olsen,2015,6,26,Thursday
2015-06-25,75,5.5,Upper,Fly,TRUE,NA,Karup,Seatrout,Børge Jespersen,2015,6,26,Thursday
2015-06-25,43,1,Lower,Fly,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,6,26,Thursday
2015-06-25,44,1.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,6,26,Thursday
2015-06-25,70,4.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,6,26,Thursday
2015-06-25,73,5,Lower,Fly,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,6,26,Thursday
2015-06-25,65,3.85,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Inger Madsen,2015,6,26,Thursday
2015-06-26,52,1.6,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Annette Paulsen,2015,6,26,Friday
2015-06-26,40,0.73,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,6,26,Friday
2015-06-26,44,0.97,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,6,26,Friday
2015-06-26,70,4.4,Lower,Spin,TRUE,NA,Karup,Seatrout,Hans Svendsen-Nilsson,2015,6,26,Friday
2015-06-26,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Ronni Kristensen,2015,6,26,Friday
2015-06-26,48,1.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Gorm Krogh,2015,6,26,Friday
2015-06-26,70,4,Lower,Spin,TRUE,NA,Karup,Seatrout,Mads Gregersen-Hansen,2015,6,26,Friday
2015-06-26,46,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Irma Mortensen,2015,6,26,Friday
2015-06-26,50,1.65,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Ivan Klausen,2015,6,26,Friday
2015-06-26,73,5,Lower,Fly,TRUE,NA,Karup,Seatrout,Ulf Dahl,2015,6,26,Friday
2015-06-26,43,0.938441702043487,Lower,Fly,TRUE,NA,Karup,Seatrout,Lene Jespersen,2015,6,26,Friday
2015-06-26,75,5.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Daniel Jørgensen,2015,6,26,Friday
2015-06-26,61,2.85,Lower,Fly,TRUE,NA,Karup,Seatrout,Agnes Carlsen,2015,6,26,Friday
2015-06-26,78,6.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Hr Clavs Nilsson,2015,6,26,Friday
2015-06-26,77,5,Lower,Fly,TRUE,NA,Karup,Seatrout,Frederik Nørgaard,2015,6,26,Friday
2015-06-26,72,4.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Nikolaj Dam,2015,6,26,Friday
2015-06-26,74,5.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Brian Krogh,2015,6,26,Friday
2015-06-27,92,11,Middle,Fly,TRUE,NA,Karup,Seatrout,Prof. Hjalte Thygesen,2015,6,26,Saturday
2015-06-27,45,1.3,Middle,Spin,TRUE,NA,Karup,Seatrout,Victor Jepsen,2015,6,26,Saturday
2015-06-27,47,1.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Øjvind Vestergaard,2015,6,26,Saturday
2015-06-27,66,3.6,Lower,Fly,TRUE,NA,Karup,Seatrout,Ulf Dahl,2015,6,26,Saturday
2015-06-27,67,3.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Frans Nilsson,2015,6,26,Saturday
2015-06-27,76,6.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Frans Nilsson,2015,6,26,Saturday
2015-06-27,47,1.22544974444088,Lower,Fly,TRUE,NA,Karup,Seatrout,Mette Frederiksen,2015,6,26,Saturday
2015-06-27,70,3.78,Middle,Spin,TRUE,NA,Karup,Seatrout,Cirkeline Danielsen,2015,6,26,Saturday
2015-06-27,80,7,Lower,Fly,TRUE,NA,Karup,Seatrout,Grethe Vestergaard,2015,6,26,Saturday
2015-06-27,43,0.938441702043487,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,6,26,Saturday
2015-06-27,67,3.25,Middle,Spin,TRUE,NA,Karup,Seatrout,Hr Mathias Lauritsen,2015,6,26,Saturday
2015-06-27,44,1.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Erling Mortensen-Poulsen,2015,6,26,Saturday
2015-06-28,42,0.874479842290589,Lower,Fly,TRUE,NA,Karup,Seatrout,Tommy Toft,2015,6,26,Sunday
2015-06-28,50,1.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Simon Nielsen-Schmidt,2015,6,26,Sunday
2015-06-28,41,0.74,Lower,Fly,TRUE,NA,Karup,Seatrout,Jacobine Bruun,2015,6,26,Sunday
2015-06-28,44,1,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Elisabeth Eriksen,2015,6,26,Sunday
2015-06-28,45,1.07557196345872,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Sunday
2015-06-28,50,1.4754073572822,Lower,Worm,TRUE,NA,Karup,Seatrout,Univ.Prof. Yngve Knudsen,2015,6,26,Sunday
2015-06-28,61,3.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Hr Kenn Lund,2015,6,26,Sunday
2015-06-28,64,3.9,Lower,Fly,TRUE,NA,Karup,Seatrout,Hr Clavs Nilsson,2015,6,26,Sunday
2015-06-28,77,5.6,Lower,Fly,TRUE,NA,Karup,Seatrout,Ludvig Ravn,2015,6,26,Sunday
2015-06-28,46,1.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Fru Else Kjær,2015,6,26,Sunday
2015-06-28,75,5.6,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Ron Ravn,2015,6,26,Sunday
2015-06-28,52,1.8,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Ditte Bertelsen,2015,6,26,Sunday
2015-06-29,50,1.8,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,6,27,Monday
2015-06-29,42,1,Lower,Spin,TRUE,NA,Karup,Seatrout,Hr Steen Frandsen,2015,6,27,Monday
2015-06-29,45,1.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Gustav Christensen,2015,6,27,Monday
2015-06-29,68,3.9,Middle,Spin,TRUE,NA,Karup,Seatrout,Lærke Frederiksen,2015,6,27,Monday
2015-06-29,72,3.7,Upper,Fly,TRUE,NA,Karup,Seatrout,Jack Sørensen,2015,6,27,Monday
2015-06-29,71,4.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Ragnhild Bruun,2015,6,27,Monday
2015-06-29,60,2.65,Lower,Fly,TRUE,NA,Karup,Seatrout,Mette Frederiksen,2015,6,27,Monday
2015-06-29,44,1.00544880258182,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Richardt Jacobsen,2015,6,27,Monday
2015-06-29,50,1.55,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Richardt Jacobsen,2015,6,27,Monday
2015-06-29,43,1,Lower,Worm,TRUE,NA,Karup,Seatrout,Marie Iversen,2015,6,27,Monday
2015-06-29,66,3.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Silje Svendsen,2015,6,27,Monday
2015-06-29,75,5.1,Lower,Fly,TRUE,NA,Karup,Seatrout,Univ.Prof. Christoffer Andersen,2015,6,27,Monday
2015-06-29,42,1,Lower,Worm,TRUE,NA,Karup,Seatrout,Prof. Ron Mortensen,2015,6,27,Monday
2015-06-30,50,1.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Solvej Christiansen,2015,6,27,Tuesday
2015-06-30,42,0.874479842290589,Lower,Fly,TRUE,NA,Karup,Seatrout,Lea Frederiksen-Frandsen,2015,6,27,Tuesday
2015-06-30,55,1.96376719254261,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Inger Madsen,2015,6,27,Tuesday
2015-07-01,68,4,Lower,Fly,TRUE,NA,Karup,Seatrout,Karla Bruun,2015,7,27,Wednesday
2015-07-01,79,6.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Trine Kjeldsen,2015,7,27,Wednesday
2015-07-01,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Jesper Christiansen,2015,7,27,Wednesday
2015-07-02,45,1.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Flemming Larsen,2015,7,27,Thursday
2015-07-02,54,1.85858835285668,Lower,Fly,TRUE,NA,Karup,Seatrout,Frode Koch,2015,7,27,Thursday
2015-07-02,51,1.1,Lower,Fly,TRUE,NA,Karup,Seatrout,Pete Skov-Holm,2015,7,27,Thursday
2015-07-02,47,1.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Hr Ørni Henriksen,2015,7,27,Thursday
2015-07-02,52,1.65963262154189,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Inger Madsen,2015,7,27,Thursday
2015-07-02,55,1.8,Lower,Spin,TRUE,NA,Karup,Seatrout,Dan Henriksen-Kjær,2015,7,27,Thursday
2015-07-03,60,2.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Benedicte Møller,2015,7,27,Friday
2015-07-03,51,1.6,Middle,Fly,TRUE,NA,Karup,Seatrout,Selma Kristiansen,2015,7,27,Friday
2015-07-03,55,1.8,Lower,Worm,TRUE,NA,Karup,Seatrout,Sanne Møller,2015,7,27,Friday
2015-07-04,43,0.87,Lower,Fly,TRUE,NA,Karup,Seatrout,Karla Bruun,2015,7,27,Saturday
2015-07-04,53,2,Lower,Fly,TRUE,NA,Karup,Seatrout,Ørni Jepsen,2015,7,27,Saturday
2015-07-04,43,0.9,Lower,Fly,TRUE,NA,Karup,Seatrout,Lene Jespersen,2015,7,27,Saturday
2015-07-04,47,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Lene Jespersen,2015,7,27,Saturday
2015-07-04,45,1.07557196345872,Lower,Worm,TRUE,NA,Karup,Seatrout,Bent Kjær,2015,7,27,Saturday
2015-07-04,64,3,Lower,Worm,TRUE,NA,Karup,Seatrout,Bent Kjær,2015,7,27,Saturday
2015-07-05,49,1.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Lona Hermansen,2015,7,27,Sunday
2015-07-05,52,1.5,Middle,Worm,TRUE,NA,Karup,Seatrout,Erik Nilsson,2015,7,27,Sunday
2015-07-05,61,2.5,Lower,Worm,TRUE,NA,Karup,Seatrout,Mathias Frederiksen,2015,7,27,Sunday
2015-07-05,44,1.1,Lower,Fly,TRUE,NA,Karup,Seatrout,Werner Winther-Rasmussen,2015,7,27,Sunday
2015-07-05,40,0.755408566928487,Lower,Fly,TRUE,NA,Karup,Seatrout,Berit Jepsen-Johnsen,2015,7,27,Sunday
2015-07-05,57,2.02,Lower,Fly,TRUE,NA,Karup,Seatrout,Berit Jepsen-Johnsen,2015,7,27,Sunday
2015-07-05,45,1,Middle,Fly,TRUE,NA,Karup,Seatrout,Ragnhild Bruun,2015,7,27,Sunday
2015-07-05,45,1.2,Middle,Fly,TRUE,NA,Karup,Seatrout,Torben Olsen-Larsen,2015,7,27,Sunday
2015-07-05,48,1.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Gunner Frederiksen,2015,7,27,Sunday
2015-07-05,60,2.51,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Richardt Jacobsen,2015,7,27,Sunday
2015-07-05,40,0.9,Lower,Worm,TRUE,NA,Karup,Seatrout,Allan Johansen,2015,7,27,Sunday
2015-07-05,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Jon Henriksen,2015,7,27,Sunday
2015-07-05,45,1.1,Lower,Worm,TRUE,NA,Karup,Seatrout,Marie Iversen,2015,7,27,Sunday
2015-07-05,55,1.8,Lower,Worm,TRUE,NA,Karup,Seatrout,Bent Kjær,2015,7,27,Sunday
2015-07-06,44,1,Lower,Spin,TRUE,NA,Karup,Seatrout,Mathias Frederiksen,2015,7,28,Monday
2015-07-06,47,1.25,Lower,Fly,TRUE,NA,Karup,Seatrout,Mike Knudsen,2015,7,28,Monday
2015-07-06,44,1.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Curt Thygesen,2015,7,28,Monday
2015-07-06,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Monday
2015-07-06,45,1.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Monday
2015-07-06,52,1.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Monday
2015-07-07,40,0.755408566928487,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Thea Christoffersen,2015,7,28,Tuesday
2015-07-07,50,1.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Ronni Kristensen,2015,7,28,Tuesday
2015-07-07,47,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Heidi Bruun,2015,7,28,Tuesday
2015-07-07,43,1,Lower,Spin,TRUE,NA,Karup,Seatrout,Daniel Jørgensen,2015,7,28,Tuesday
2015-07-07,72,5.4,Middle,Spin,TRUE,NA,Karup,Seatrout,Sara Larsen,2015,7,28,Tuesday
2015-07-07,89.5,9.3,Middle,Spin,TRUE,NA,Karup,Seatrout,Sara Larsen,2015,7,28,Tuesday
2015-07-07,48,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,7,28,Tuesday
2015-07-07,46,1.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Brian Krogh,2015,7,28,Tuesday
2015-07-07,67,3.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Brian Krogh,2015,7,28,Tuesday
2015-07-08,54,2.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Hr Steen Frandsen,2015,7,28,Wednesday
2015-07-08,43,1,Lower,Fly,TRUE,NA,Karup,Seatrout,Univ.Prof. Karin Eriksen,2015,7,28,Wednesday
2015-07-08,43,0.938441702043487,Lower,Fly,TRUE,NA,Karup,Seatrout,Pete Skov-Holm,2015,7,28,Wednesday
2015-07-08,44,1,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Regitze Nilsson,2015,7,28,Wednesday
2015-07-08,46,1.2,Middle,Worm,TRUE,NA,Karup,Seatrout,Iver Lauritsen,2015,7,28,Wednesday
2015-07-08,75,5.65,Middle,Spin,TRUE,NA,Karup,Seatrout,Christine Andresen,2015,7,28,Wednesday
2015-07-08,45,1.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Paulina Andersen,2015,7,28,Wednesday
2015-07-08,78,6.15,Lower,Fly,TRUE,NA,Karup,Seatrout,Prof. Richardt Jacobsen,2015,7,28,Wednesday
2015-07-08,41,0.813492403769972,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Wednesday
2015-07-08,47,1.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Wednesday
2015-07-08,71,4.6,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Verner Søndergaard,2015,7,28,Wednesday
2015-07-08,67,3.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Josephine Christoffersen,2015,7,28,Wednesday
2015-07-08,52,1.64,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Birgit Thomsen,2015,7,28,Wednesday
2015-07-08,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Prof. Kenneth Søndergaard,2015,7,28,Wednesday
2015-07-08,43,0.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Prof. Kenneth Søndergaard,2015,7,28,Wednesday
2015-07-08,60,2.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Brian Krogh,2015,7,28,Wednesday
2015-07-08,41,0.813492403769972,Middle,Fly,TRUE,NA,Karup,Seatrout,Jonna Lund,2015,7,28,Wednesday
2015-07-08,69,3.8,Middle,Spin,TRUE,NA,Karup,Seatrout,Jonna Lund,2015,7,28,Wednesday
2015-07-09,42,0.874479842290589,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Annette Paulsen,2015,7,28,Thursday
2015-07-09,55,1.9,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Annette Paulsen,2015,7,28,Thursday
2015-07-09,44,1.15,Lower,Spin,TRUE,NA,Karup,Seatrout,Flemming Larsen,2015,7,28,Thursday
2015-07-09,77,6,Lower,Fly,TRUE,NA,Karup,Seatrout,Mike Knudsen,2015,7,28,Thursday
2015-07-09,40,0.755408566928487,Lower,Fly,TRUE,NA,Karup,Seatrout,Univ.Prof. Esben Rasmussen,2015,7,28,Thursday
2015-07-09,42,0.874479842290589,Lower,Fly,TRUE,NA,Karup,Seatrout,Univ.Prof. Esben Rasmussen,2015,7,28,Thursday
2015-07-09,40,0.8,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Freddy Jakobsen,2015,7,28,Thursday
2015-07-09,42,0.874479842290589,Lower,Fly,TRUE,NA,Karup,Seatrout,Pete Skov-Holm,2015,7,28,Thursday
2015-07-09,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Gunnar Christiansen,2015,7,28,Thursday
2015-07-09,47,1.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Christine Andresen,2015,7,28,Thursday
2015-07-09,51,1.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Sebastian Mathiasen,2015,7,28,Thursday
2015-07-09,58,2.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Paula Holm-Mathiesen,2015,7,28,Thursday
2015-07-09,45,1,Lower,Spin,TRUE,NA,Karup,Seatrout,Kenny Mortensen,2015,7,28,Thursday
2015-07-09,62,2.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Jannie Clausen,2015,7,28,Thursday
2015-07-09,42,0.9,Middle,Spin,TRUE,NA,Karup,Seatrout,Regitse Eriksen,2015,7,28,Thursday
2015-07-09,46,1.1,Middle,Spin,TRUE,NA,Karup,Seatrout,Regitse Eriksen,2015,7,28,Thursday
2015-07-09,41,0.8,Lower,Fly,TRUE,NA,Karup,Seatrout,Victoria Eriksen,2015,7,28,Thursday
2015-07-09,48,1.30534600365243,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Verner Søndergaard,2015,7,28,Thursday
2015-07-09,66,3.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Verner Søndergaard,2015,7,28,Thursday
2015-07-09,45,1.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Birgit Thomsen,2015,7,28,Thursday
2015-07-09,66,3.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Villads Østergaard,2015,7,28,Thursday
2015-07-09,42,1.05,Lower,Spin,TRUE,NA,Karup,Seatrout,Otto Skov,2015,7,28,Thursday
2015-07-09,48,1.47,Lower,Spin,TRUE,NA,Karup,Seatrout,Otto Skov,2015,7,28,Thursday
2015-07-10,49,1.3,Lower,Fly,TRUE,NA,Karup,Seatrout,Kåre Christensen-Jensen,2015,7,28,Friday
2015-07-10,52.5,1.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,7,28,Friday
2015-07-10,54.5,1.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,7,28,Friday
2015-07-10,72,5,Lower,Spin,TRUE,NA,Karup,Seatrout,Dr. Malou Nissen,2015,7,28,Friday
2015-07-10,46,1.3,Lower,Spin,TRUE,NA,Karup,Seatrout,Øjvind Vestergaard,2015,7,28,Friday
2015-07-10,55,2,Lower,Fly,TRUE,NA,Karup,Seatrout,Sussie Lauridsen,2015,7,28,Friday
2015-07-10,44,0.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Hjalte Andresen,2015,7,28,Friday
2015-07-10,66,3.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Hjalte Andresen,2015,7,28,Friday
2015-07-10,69,4,Lower,Spin,TRUE,NA,Karup,Seatrout,Hjalte Andresen,2015,7,28,Friday
2015-07-10,54,1.73,Lower,Fly,TRUE,NA,Karup,Seatrout,Jacobine Bruun,2015,7,28,Friday
2015-07-10,47,1.22544974444088,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Esben Rasmussen,2015,7,28,Friday
2015-07-10,52,1.65963262154189,Lower,Spin,TRUE,NA,Karup,Seatrout,Univ.Prof. Esben Rasmussen,2015,7,28,Friday
2015-07-10,48,1.2,Lower,Spin,TRUE,NA,Karup,Seatrout,Fru Lea Eriksen,2015,7,28,Friday
2015-07-10,62,2.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Fru Lea Eriksen,2015,7,28,Friday
2015-07-10,79,5.7,Lower,Fly,TRUE,NA,Karup,Seatrout,Pete Skov-Holm,2015,7,28,Friday
2015-07-10,63,3.4,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Regitze Nilsson,2015,7,28,Friday
2015-07-10,81,6.5,Lower,Fly,TRUE,NA,Karup,Seatrout,Dr. Regitze Nilsson,2015,7,28,Friday
2015-07-10,48,1.30534600365243,Middle,Spin,TRUE,NA,Karup,Seatrout,Iver Lauritsen,2015,7,28,Friday
2015-07-10,41,0.813492403769972,Lower,Worm,TRUE,NA,Karup,Seatrout,Nils Paulsen,2015,7,28,Friday
2015-07-10,43,0.938441702043487,Lower,Worm,TRUE,NA,Karup,Seatrout,Nils Paulsen,2015,7,28,Friday
2015-07-10,72,4.2,Lower,Fly,TRUE,NA,Karup,Seatrout,Lena Mortensen,2015,7,28,Friday
2015-07-10,66,3.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Sebastian Mathiasen,2015,7,28,Friday
2015-07-10,45,1.1,Middle,Fly,TRUE,NA,Karup,Seatrout,Vivian Svendsen,2015,7,28,Friday
2015-07-10,61,2.6,Lower,Spin,TRUE,NA,Karup,Seatrout,Allan Johansen,2015,7,28,Friday
2015-07-10,50,1.5,Middle,Spin,TRUE,NA,Karup,Seatrout,Fru Vivian Lund,2015,7,28,Friday
2015-07-10,50,1.5,Upper,Spin,TRUE,NA,Karup,Seatrout,Fru Vivian Lund,2015,7,28,Friday
2015-07-10,41,0.813492403769972,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Friday
2015-07-10,42,0.874479842290589,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Friday
2015-07-10,53,1.5,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Friday
2015-07-10,54,1.85858835285668,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Friday
2015-07-10,55,2.1,Lower,Spin,TRUE,NA,Karup,Seatrout,Paul Klausen,2015,7,28,Friday
2015-07-10,55,1.9,Lower,Spin,TRUE,NA,Karup,Seatrout,Henriette Winther,2015,7,28,Friday
